arc_id,from_node,to_node,length_km,t0_h,ideal_time_h,capacity_veh_h,alpha,beta,free_speed_kmh,edge_kind,road_class,is_congested,congestion_time_penalty,infos
156,13,52,4.0700259034528194,44.400282583121665,0.07400047097186944,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(44.400282583121665, 1200.0, 0.15, 4.0)"
157,52,13,4.0700259034528194,44.400282583121665,0.07400047097186944,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(44.400282583121665, 1200.0, 0.15, 4.0)"
158,13,44,4.195360944132112,45.76757393598668,0.07627928989331113,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(45.76757393598668, 1200.0, 0.15, 4.0)"
159,44,13,4.195360944132112,45.76757393598668,0.07627928989331113,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(45.76757393598668, 1200.0, 0.15, 4.0)"
160,13,41,4.880497196516827,53.241787598365384,0.0887363126639423,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(53.241787598365384, 1200.0, 0.15, 4.0)"
161,41,13,4.880497196516827,53.241787598365384,0.0887363126639423,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(53.241787598365384, 1200.0, 0.15, 4.0)"
162,14,47,2.2592410920418087,33.888616380627134,0.05648102730104522,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(33.888616380627134, 600.0, 0.15, 4.0)"
163,47,14,2.2592410920418087,33.888616380627134,0.05648102730104522,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(33.888616380627134, 600.0, 0.15, 4.0)"
164,14,26,3.192687070755355,34.82931349914933,0.05804885583191555,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(34.82931349914933, 1200.0, 0.15, 4.0)"
165,26,14,3.192687070755355,34.82931349914933,0.05804885583191555,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(34.82931349914933, 1200.0, 0.15, 4.0)"
166,14,65,3.743269054548448,40.8356624132558,0.06805943735542633,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.8356624132558, 1200.0, 0.15, 4.0)"
167,65,14,3.743269054548448,40.8356624132558,0.06805943735542633,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.8356624132558, 1200.0, 0.15, 4.0)"
168,14,34,2.042542145354568,30.63813218031852,0.0510635536338642,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(30.63813218031852, 600.0, 0.15, 4.0)"
169,34,14,2.042542145354568,30.63813218031852,0.0510635536338642,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(30.63813218031852, 600.0, 0.15, 4.0)"
170,14,46,3.3391358276011216,36.42693630110315,0.060711560501838575,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.42693630110315, 1200.0, 0.15, 4.0)"
171,46,14,3.3391358276011216,36.42693630110315,0.060711560501838575,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.42693630110315, 1200.0, 0.15, 4.0)"
172,14,33,4.66979564470209,50.943225214931886,0.0849053753582198,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(50.943225214931886, 1200.0, 0.15, 4.0)"
173,33,14,4.66979564470209,50.943225214931886,0.0849053753582198,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(50.943225214931886, 1200.0, 0.15, 4.0)"
174,15,35,5.309442458572996,57.92119045715996,0.09653531742859993,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(57.92119045715996, 1200.0, 0.15, 4.0)"
175,35,15,5.309442458572996,57.92119045715996,0.09653531742859993,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(57.92119045715996, 1200.0, 0.15, 4.0)"
176,15,75,3.26956935931906,35.66802937438975,0.05944671562398291,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.66802937438975, 1200.0, 0.15, 4.0)"
177,75,15,3.26956935931906,35.66802937438975,0.05944671562398291,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(35.66802937438975, 1200.0, 0.15, 4.0)"
178,15,25,4.569720987065219,49.85150167707512,0.08308583612845853,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(49.85150167707512, 1200.0, 0.15, 4.0)"
179,25,15,4.569720987065219,49.85150167707512,0.08308583612845853,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(49.85150167707512, 1200.0, 0.15, 4.0)"
180,15,73,4.293751357646036,46.840923901593115,0.0780682065026552,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.840923901593115, 1200.0, 0.15, 4.0)"
181,73,15,4.293751357646036,46.840923901593115,0.0780682065026552,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.840923901593115, 1200.0, 0.15, 4.0)"
182,15,70,8.111653963030154,88.49077050578349,0.14748461750963915,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(88.49077050578349, 1200.0, 0.15, 4.0)"
183,70,15,8.111653963030154,88.49077050578349,0.14748461750963915,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(88.49077050578349, 1200.0, 0.15, 4.0)"
184,16,57,0.24587858560248813,3.688178784037322,0.006146964640062203,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(3.688178784037322, 600.0, 0.15, 4.0)"
185,57,16,0.24587858560248813,3.688178784037322,0.006146964640062203,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(3.688178784037322, 600.0, 0.15, 4.0)"
186,16,66,1.928265788621333,28.923986829319997,0.04820664471553333,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(28.923986829319997, 600.0, 0.15, 4.0)"
187,66,16,1.928265788621333,28.923986829319997,0.04820664471553333,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(28.923986829319997, 600.0, 0.15, 4.0)"
188,16,61,3.3071972498476097,36.07851545288302,0.06013085908813836,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.07851545288302, 1200.0, 0.15, 4.0)"
189,61,16,3.3071972498476097,36.07851545288302,0.06013085908813836,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(36.07851545288302, 1200.0, 0.15, 4.0)"
190,16,78,5.5317398981143135,60.346253433974326,0.10057708905662388,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(60.346253433974326, 1200.0, 0.15, 4.0)"
191,78,16,5.5317398981143135,60.346253433974326,0.10057708905662388,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(60.346253433974326, 1200.0, 0.15, 4.0)"
192,16,62,9.063213449963625,98.87141945414864,0.16478569909024773,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(98.87141945414864, 1200.0, 0.15, 4.0)"
193,62,16,9.063213449963625,98.87141945414864,0.16478569909024773,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(98.87141945414864, 1200.0, 0.15, 4.0)"
194,17,42,2.389791926948522,35.84687890422783,0.05974479817371305,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(35.84687890422783, 210.0, 0.15, 4.0)"
195,42,17,2.389791926948522,35.84687890422783,0.05974479817371305,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(35.84687890422783, 210.0, 0.15, 4.0)"
196,17,72,2.472583886686292,37.08875830029438,0.0618145971671573,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(37.08875830029438, 210.0, 0.15, 4.0)"
197,72,17,2.472583886686292,37.08875830029438,0.0618145971671573,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(37.08875830029438, 210.0, 0.15, 4.0)"
198,17,55,2.497506291459137,37.46259437188705,0.06243765728647842,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(37.46259437188705, 210.0, 0.15, 4.0)"
199,55,17,2.497506291459137,37.46259437188705,0.06243765728647842,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(37.46259437188705, 210.0, 0.15, 4.0)"
200,17,18,3.178271370034319,34.672051309465296,0.05778675218244216,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(34.672051309465296, 420.0, 0.15, 4.0)"
201,18,17,3.178271370034319,34.672051309465296,0.05778675218244216,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(34.672051309465296, 420.0, 0.15, 4.0)"
202,17,31,3.069966256036049,33.49054097493871,0.05581756829156452,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(33.49054097493871, 420.0, 0.15, 4.0)"
203,31,17,3.069966256036049,33.49054097493871,0.05581756829156452,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(33.49054097493871, 420.0, 0.15, 4.0)"
204,17,74,2.8779045445945126,31.39532230466741,0.052325537174445685,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(31.39532230466741, 420.0, 0.15, 4.0)"
205,74,17,2.8779045445945126,31.39532230466741,0.052325537174445685,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(31.39532230466741, 420.0, 0.15, 4.0)"
206,18,31,0.18517361285868306,2.7776041928802457,0.004629340321467076,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(2.7776041928802457, 210.0, 0.15, 4.0)"
207,31,18,0.18517361285868306,2.7776041928802457,0.004629340321467076,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(2.7776041928802457, 210.0, 0.15, 4.0)"
208,18,72,2.2507917582331256,33.76187637349688,0.05626979395582814,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(33.76187637349688, 210.0, 0.15, 4.0)"
209,72,18,2.2507917582331256,33.76187637349688,0.05626979395582814,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(33.76187637349688, 210.0, 0.15, 4.0)"
210,18,42,3.3608010787633535,36.663284495600216,0.0611054741593337,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(36.663284495600216, 420.0, 0.15, 4.0)"
211,42,18,3.3608010787633535,36.663284495600216,0.0611054741593337,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(36.663284495600216, 420.0, 0.15, 4.0)"
212,18,48,4.502013771796027,49.11287751050211,0.08185479585083685,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(49.11287751050211, 420.0, 0.15, 4.0)"
213,48,18,4.502013771796027,49.11287751050211,0.08185479585083685,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(49.11287751050211, 420.0, 0.15, 4.0)"
214,18,69,3.458529701733642,37.729414928003365,0.06288235821333894,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(37.729414928003365, 420.0, 0.15, 4.0)"
215,69,18,3.458529701733642,37.729414928003365,0.06288235821333894,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(37.729414928003365, 420.0, 0.15, 4.0)"
216,19,54,3.422419028426808,37.33548031011063,0.06222580051685106,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(37.33548031011063, 1200.0, 0.15, 4.0)"
217,54,19,3.422419028426808,37.33548031011063,0.06222580051685106,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(37.33548031011063, 1200.0, 0.15, 4.0)"
218,19,64,3.791578288244652,41.362672235396204,0.06893778705899367,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(41.362672235396204, 1200.0, 0.15, 4.0)"
219,64,19,3.791578288244652,41.362672235396204,0.06893778705899367,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(41.362672235396204, 1200.0, 0.15, 4.0)"
220,19,77,3.489061186436827,38.06248567021993,0.06343747611703321,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.06248567021993, 1200.0, 0.15, 4.0)"
221,77,19,3.489061186436827,38.06248567021993,0.06343747611703321,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.06248567021993, 1200.0, 0.15, 4.0)"
222,19,29,4.26841673479197,46.56454619773058,0.07760757699621763,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.56454619773058, 1200.0, 0.15, 4.0)"
223,29,19,4.26841673479197,46.56454619773058,0.07760757699621763,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.56454619773058, 1200.0, 0.15, 4.0)"
224,20,79,5.121556806743495,55.87152880083813,0.09311921466806354,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(55.87152880083813, 1200.0, 0.15, 4.0)"
225,79,20,5.121556806743495,55.87152880083813,0.09311921466806354,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(55.87152880083813, 1200.0, 0.15, 4.0)"
226,20,24,3.7151185254186614,40.52856573183995,0.06754760955306657,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.52856573183995, 1200.0, 0.15, 4.0)"
227,24,20,3.7151185254186614,40.52856573183995,0.06754760955306657,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(40.52856573183995, 1200.0, 0.15, 4.0)"
228,21,67,6.174549737953598,67.35872441403924,0.11226454069006542,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(67.35872441403924, 1200.0, 0.15, 4.0)"
229,67,21,6.174549737953598,67.35872441403924,0.11226454069006542,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(67.35872441403924, 1200.0, 0.15, 4.0)"
230,21,33,6.514964649138105,71.07234162696115,0.11845390271160192,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(71.07234162696115, 1200.0, 0.15, 4.0)"
231,33,21,6.514964649138105,71.07234162696115,0.11845390271160192,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(71.07234162696115, 1200.0, 0.15, 4.0)"
232,21,43,7.142777784817519,77.9212121980093,0.12986868699668216,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(77.9212121980093, 1200.0, 0.15, 4.0)"
233,43,21,7.142777784817519,77.9212121980093,0.12986868699668216,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(77.9212121980093, 1200.0, 0.15, 4.0)"
234,21,46,7.737354892850496,84.40750792200541,0.14067917987000902,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(84.40750792200541, 1200.0, 0.15, 4.0)"
235,46,21,7.737354892850496,84.40750792200541,0.14067917987000902,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(84.40750792200541, 1200.0, 0.15, 4.0)"
236,21,71,8.600711486458836,93.82594348864185,0.15637657248106976,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(93.82594348864185, 1200.0, 0.15, 4.0)"
237,71,21,8.600711486458836,93.82594348864185,0.15637657248106976,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(93.82594348864185, 1200.0, 0.15, 4.0)"
238,22,69,4.6897081147866055,51.16045216130842,0.08526742026884737,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(51.16045216130842, 1200.0, 0.15, 4.0)"
239,69,22,4.6897081147866055,51.16045216130842,0.08526742026884737,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(51.16045216130842, 1200.0, 0.15, 4.0)"
240,22,44,3.5102480612337645,38.29361521345925,0.06382269202243208,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.29361521345925, 1200.0, 0.15, 4.0)"
241,44,22,3.5102480612337645,38.29361521345925,0.06382269202243208,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(38.29361521345925, 1200.0, 0.15, 4.0)"
242,22,41,5.368121624922773,58.561326817339335,0.09760221136223222,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(58.561326817339335, 1200.0, 0.15, 4.0)"
243,41,22,5.368121624922773,58.561326817339335,0.09760221136223222,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(58.561326817339335, 1200.0, 0.15, 4.0)"
244,22,68,5.422004885830109,59.149144209055734,0.0985819070150929,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(59.149144209055734, 1200.0, 0.15, 4.0)"
245,68,22,5.422004885830109,59.149144209055734,0.0985819070150929,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(59.149144209055734, 1200.0, 0.15, 4.0)"
246,23,41,12.801236556887847,139.6498533478674,0.23274975557977903,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(139.6498533478674, 1200.0, 0.15, 4.0)"
247,41,23,12.801236556887847,139.6498533478674,0.23274975557977903,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(139.6498533478674, 1200.0, 0.15, 4.0)"
248,23,51,13.988418815049288,152.60093252781041,0.2543348875463507,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(152.60093252781041, 1200.0, 0.15, 4.0)"
249,51,23,13.988418815049288,152.60093252781041,0.2543348875463507,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(152.60093252781041, 1200.0, 0.15, 4.0)"
250,24,52,4.540569279445613,49.533483048497594,0.08255580508082933,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(49.533483048497594, 1200.0, 0.15, 4.0)"
251,52,24,4.540569279445613,49.533483048497594,0.08255580508082933,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(49.533483048497594, 1200.0, 0.15, 4.0)"
252,24,75,37.7363149498747,348.33521492192034,0.5805586915365339,525.0,0.15,4.0,65.0,shortcut,shortcut,True,3.0,"(348.33521492192034, 525.0, 0.15, 4.0)"
253,75,24,37.7363149498747,348.33521492192034,0.5805586915365339,525.0,0.15,4.0,65.0,shortcut,shortcut,True,3.0,"(348.33521492192034, 525.0, 0.15, 4.0)"
254,25,49,5.123888878960269,55.896969588657484,0.0931616159810958,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(55.896969588657484, 1200.0, 0.15, 4.0)"
255,49,25,5.123888878960269,55.896969588657484,0.0931616159810958,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(55.896969588657484, 1200.0, 0.15, 4.0)"
256,25,35,2.1335523590048266,32.0032853850724,0.053338808975120666,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(32.0032853850724, 600.0, 0.15, 4.0)"
257,35,25,2.1335523590048266,32.0032853850724,0.053338808975120666,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(32.0032853850724, 600.0, 0.15, 4.0)"
258,25,70,6.705463651404541,73.1505125607768,0.12191752093462802,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(73.1505125607768, 1200.0, 0.15, 4.0)"
259,70,25,6.705463651404541,73.1505125607768,0.12191752093462802,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(73.1505125607768, 1200.0, 0.15, 4.0)"
260,25,75,7.645021642830519,83.40023610360566,0.13900039350600943,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(83.40023610360566, 1200.0, 0.15, 4.0)"
261,75,25,7.645021642830519,83.40023610360566,0.13900039350600943,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(83.40023610360566, 1200.0, 0.15, 4.0)"
262,26,47,1.9409015950570396,29.113523925855596,0.04852253987642599,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(29.113523925855596, 600.0, 0.15, 4.0)"
263,47,26,1.9409015950570396,29.113523925855596,0.04852253987642599,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(29.113523925855596, 600.0, 0.15, 4.0)"
264,26,65,2.073208024754222,31.09812037131333,0.05183020061885555,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(31.09812037131333, 600.0, 0.15, 4.0)"
265,65,26,2.073208024754222,31.09812037131333,0.05183020061885555,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(31.09812037131333, 600.0, 0.15, 4.0)"
266,26,34,2.787135996541456,30.405119962270433,0.05067519993711739,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(30.405119962270433, 1200.0, 0.15, 4.0)"
267,34,26,2.787135996541456,30.405119962270433,0.05067519993711739,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(30.405119962270433, 1200.0, 0.15, 4.0)"
268,26,40,5.858991512642641,63.91627104701063,0.10652711841168439,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(63.91627104701063, 1200.0, 0.15, 4.0)"
269,40,26,5.858991512642641,63.91627104701063,0.10652711841168439,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(63.91627104701063, 1200.0, 0.15, 4.0)"
270,27,59,4.7022268957312106,51.297020680704115,0.0854950344678402,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(51.297020680704115, 1200.0, 0.15, 4.0)"
271,59,27,4.7022268957312106,51.297020680704115,0.0854950344678402,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(51.297020680704115, 1200.0, 0.15, 4.0)"
272,27,28,3.073809230221697,33.53246432969124,0.0558874405494854,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(33.53246432969124, 1200.0, 0.15, 4.0)"
273,28,27,3.073809230221697,33.53246432969124,0.0558874405494854,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(33.53246432969124, 1200.0, 0.15, 4.0)"
274,27,69,4.381425910888184,47.79737357332564,0.07966228928887607,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(47.79737357332564, 1200.0, 0.15, 4.0)"
275,69,27,4.381425910888184,47.79737357332564,0.07966228928887607,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(47.79737357332564, 1200.0, 0.15, 4.0)"
276,27,68,4.823269155390392,52.61748169516791,0.08769580282527985,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.61748169516791, 1200.0, 0.15, 4.0)"
277,68,27,4.823269155390392,52.61748169516791,0.08769580282527985,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.61748169516791, 1200.0, 0.15, 4.0)"
278,27,74,6.403611617492714,69.85758128173869,0.11642930213623115,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(69.85758128173869, 420.0, 0.15, 4.0)"
279,74,27,6.403611617492714,69.85758128173869,0.11642930213623115,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(69.85758128173869, 420.0, 0.15, 4.0)"
280,27,51,10.490529334699412,114.44213819672085,0.19073689699453475,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(114.44213819672085, 1200.0, 0.15, 4.0)"
281,51,27,10.490529334699412,114.44213819672085,0.19073689699453475,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(114.44213819672085, 1200.0, 0.15, 4.0)"
282,28,59,3.3235284611987477,36.25667412216816,0.06042779020361359,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(36.25667412216816, 420.0, 0.15, 4.0)"
283,59,28,3.3235284611987477,36.25667412216816,0.06042779020361359,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(36.25667412216816, 420.0, 0.15, 4.0)"
284,28,74,4.719988160335938,51.49077993093751,0.08581796655156251,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(51.49077993093751, 420.0, 0.15, 4.0)"
285,74,28,4.719988160335938,51.49077993093751,0.08581796655156251,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(51.49077993093751, 420.0, 0.15, 4.0)"
286,28,72,5.390198841865636,58.80216918398875,0.09800361530664792,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(58.80216918398875, 420.0, 0.15, 4.0)"
287,72,28,5.390198841865636,58.80216918398875,0.09800361530664792,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(58.80216918398875, 420.0, 0.15, 4.0)"
288,28,32,5.418853100949386,59.11476110126603,0.09852460183544338,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(59.11476110126603, 1200.0, 0.15, 4.0)"
289,32,28,5.418853100949386,59.11476110126603,0.09852460183544338,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(59.11476110126603, 1200.0, 0.15, 4.0)"
290,28,49,6.403141589125888,69.85245369955514,0.11642075616592525,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(69.85245369955514, 1200.0, 0.15, 4.0)"
291,49,28,6.403141589125888,69.85245369955514,0.11642075616592525,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(69.85245369955514, 1200.0, 0.15, 4.0)"
292,29,39,3.7840501627053573,41.28054722951299,0.06880091204918831,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(41.28054722951299, 1200.0, 0.15, 4.0)"
293,39,29,3.7840501627053573,41.28054722951299,0.06880091204918831,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(41.28054722951299, 1200.0, 0.15, 4.0)"
294,29,64,5.362043515084591,58.49502016455917,0.09749170027426529,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(58.49502016455917, 1200.0, 0.15, 4.0)"
295,64,29,5.362043515084591,58.49502016455917,0.09749170027426529,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(58.49502016455917, 1200.0, 0.15, 4.0)"
296,29,54,4.824592736377637,52.63192076048331,0.08771986793413886,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.63192076048331, 1200.0, 0.15, 4.0)"
297,54,29,4.824592736377637,52.63192076048331,0.08771986793413886,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(52.63192076048331, 1200.0, 0.15, 4.0)"
298,30,60,1.3343241419294893,20.01486212894234,0.03335810354823723,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(20.01486212894234, 600.0, 0.15, 4.0)"
299,60,30,1.3343241419294893,20.01486212894234,0.03335810354823723,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(20.01486212894234, 600.0, 0.15, 4.0)"
300,30,53,2.342590009008247,35.138850135123704,0.05856475022520617,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(35.138850135123704, 600.0, 0.15, 4.0)"
301,53,30,2.342590009008247,35.138850135123704,0.05856475022520617,600.0,0.15,4.0,40.0,knn,local,False,1.0,"(35.138850135123704, 600.0, 0.15, 4.0)"
302,30,64,4.189136807075468,45.69967425900511,0.07616612376500852,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(45.69967425900511, 1200.0, 0.15, 4.0)"
303,64,30,4.189136807075468,45.69967425900511,0.07616612376500852,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(45.69967425900511, 1200.0, 0.15, 4.0)"
304,30,63,4.250790926604253,46.37226465386458,0.07728710775644097,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.37226465386458, 1200.0, 0.15, 4.0)"
305,63,30,4.250790926604253,46.37226465386458,0.07728710775644097,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(46.37226465386458, 1200.0, 0.15, 4.0)"
306,31,72,2.0657533163466386,30.986299745199577,0.05164383290866596,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(30.986299745199577, 210.0, 0.15, 4.0)"
307,72,31,2.0657533163466386,30.986299745199577,0.05164383290866596,210.0,0.15,4.0,40.0,knn,local,True,3.0,"(30.986299745199577, 210.0, 0.15, 4.0)"
308,31,74,3.2857050776793733,35.84405539286589,0.05974009232144315,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(35.84405539286589, 420.0, 0.15, 4.0)"
309,74,31,3.2857050776793733,35.84405539286589,0.05974009232144315,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(35.84405539286589, 420.0, 0.15, 4.0)"
310,31,69,3.4472277622652308,37.60612104289343,0.06267686840482238,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(37.60612104289343, 420.0, 0.15, 4.0)"
311,69,31,3.4472277622652308,37.60612104289343,0.06267686840482238,420.0,0.15,4.0,55.0,knn,arterial,True,3.0,"(37.60612104289343, 420.0, 0.15, 4.0)"
312,32,38,4.56163189651993,49.76325705294469,0.08293876175490782,1200.0,0.15,4.0,55.0,knn,arterial,False,1.0,"(49.76325705294469, 1200.0, 0.15, 4.0)"
