path_id,od_id,arc_id,value
1327,432,251,1.0
1328,432,156,1.0
1328,432,1,1.0
1328,432,2,1.0
1329,432,152,1.0
1329,432,403,1.0
1329,432,251,1.0
1330,433,152,1.0
1330,433,409,1.0
1330,433,389,1.0
1330,433,53,1.0
1330,433,46,1.0
1330,433,395,1.0
1330,433,385,1.0
1330,433,171,1.0
1330,433,166,1.0
1331,433,152,1.0
1331,433,305,1.0
1331,433,149,1.0
1331,433,144,1.0
1331,433,427,1.0
1331,433,428,1.0
1331,433,11,1.0
1331,433,16,1.0
1331,433,114,1.0
1332,433,152,1.0
1332,433,445,1.0
1332,433,151,1.0
1332,433,144,1.0
1332,433,427,1.0
1332,433,428,1.0
1332,433,11,1.0
1332,433,16,1.0
1332,433,114,1.0
1333,434,156,1.0
1333,434,404,1.0
1334,434,152,1.0
1334,434,403,1.0
1334,434,404,1.0
1335,434,154,1.0
1335,434,382,1.0
1335,434,403,1.0
1335,434,404,1.0
1336,435,152,1.0
1336,435,409,1.0
1336,435,389,1.0
1336,435,53,1.0
1336,435,46,1.0
1336,435,395,1.0
1336,435,385,1.0
1336,435,171,1.0
1336,435,162,1.0
1337,435,152,1.0
1337,435,305,1.0
1337,435,149,1.0
1337,435,144,1.0
1337,435,427,1.0
1337,435,428,1.0
1337,435,11,1.0
1337,435,14,1.0
1338,435,152,1.0
1338,435,409,1.0
1338,435,389,1.0
1338,435,53,1.0
1338,435,46,1.0
1338,435,395,1.0
1338,435,385,1.0
1338,435,171,1.0
1338,435,168,1.0
1338,435,328,1.0
1339,436,152,1.0
1339,436,409,1.0
1339,436,389,1.0
1339,436,53,1.0
1339,436,46,1.0
1339,436,395,1.0
1339,436,385,1.0
1339,436,171,1.0
1339,436,168,1.0
1340,436,152,1.0
1340,436,305,1.0
1340,436,149,1.0
1340,436,144,1.0
1340,436,427,1.0
1340,436,428,1.0
1340,436,11,1.0
1340,436,12,1.0
1340,436,266,1.0
1341,436,152,1.0
1341,436,409,1.0
1341,436,389,1.0
1341,436,53,1.0
1341,436,50,1.0
1341,436,198,1.0
1341,436,395,1.0
1341,436,385,1.0
1341,436,171,1.0
1341,436,168,1.0
1342,436,152,1.0
1342,436,409,1.0
1342,436,389,1.0
1342,436,53,1.0
1342,436,46,1.0
1342,436,395,1.0
1342,436,385,1.0
1342,436,171,1.0
1342,436,162,1.0
1342,436,329,1.0
1343,437,152,1.0
1343,437,305,1.0
1343,437,149,1.0
1344,437,152,1.0
1344,437,445,1.0
1344,437,151,1.0
1345,437,152,1.0
1345,437,445,1.0
1345,437,299,1.0
1345,437,149,1.0
1346,438,158,1.0
1347,438,89,1.0
1347,438,82,1.0
1348,438,154,1.0
1348,438,381,1.0
1349,439,152,1.0
1349,439,409,1.0
1349,439,389,1.0
1349,439,53,1.0
1349,439,46,1.0
1349,439,317,1.0
1349,439,312,1.0
1350,439,89,1.0
1350,439,86,1.0
1350,439,238,1.0
1350,439,275,1.0
1350,439,272,1.0
1350,439,288,1.0
1350,439,312,1.0
1351,439,152,1.0
1351,439,409,1.0
1351,439,389,1.0
1351,439,53,1.0
1351,439,46,1.0
1351,439,395,1.0
1351,439,121,1.0
1351,439,128,1.0
1352,439,152,1.0
1352,439,409,1.0
1352,439,389,1.0
1352,439,53,1.0
1352,439,46,1.0
1352,439,317,1.0
1352,439,314,1.0
1352,439,355,1.0
1353,440,156,1.0
1353,440,251,1.0
1353,440,227,1.0
1354,440,156,1.0
1354,440,1,1.0
1354,440,8,1.0
1355,440,156,1.0
1355,440,1,1.0
1355,440,2,1.0
1355,440,227,1.0
1356,441,152,1.0
1356,441,409,1.0
1356,441,389,1.0
1356,441,213,1.0
1356,441,206,1.0
1357,441,89,1.0
1357,441,86,1.0
1357,441,238,1.0
1357,441,311,1.0
1358,441,158,1.0
1358,441,241,1.0
1358,441,238,1.0
1358,441,311,1.0
1359,442,152,1.0
1359,442,305,1.0
1359,442,149,1.0
1359,442,144,1.0
1359,442,427,1.0
1359,442,428,1.0
1359,442,365,1.0
1360,442,152,1.0
1360,442,445,1.0
1360,442,151,1.0
1360,442,144,1.0
1360,442,427,1.0
1360,442,428,1.0
1360,442,365,1.0
1361,442,152,1.0
1361,442,305,1.0
1361,442,149,1.0
1361,442,144,1.0
1361,442,427,1.0
1361,442,185,1.0
1361,442,188,1.0
1361,442,365,1.0
1362,443,89,1.0
1362,443,86,1.0
1362,443,238,1.0
1362,443,443,1.0
1362,443,283,1.0
1362,443,290,1.0
1362,443,343,1.0
1363,443,89,1.0
1363,443,86,1.0
1363,443,238,1.0
1363,443,275,1.0
1363,443,272,1.0
1363,443,290,1.0
1363,443,343,1.0
1364,443,158,1.0
1364,443,241,1.0
1364,443,238,1.0
1364,443,443,1.0
1364,443,283,1.0
1364,443,290,1.0
1364,443,343,1.0
1365,443,158,1.0
1365,443,83,1.0
1365,443,86,1.0
1365,443,238,1.0
1365,443,443,1.0
1365,443,283,1.0
1365,443,290,1.0
1365,443,343,1.0
1366,444,152,1.0
1366,444,305,1.0
1366,444,149,1.0
1366,444,144,1.0
1367,444,152,1.0
1367,444,445,1.0
1367,444,151,1.0
1367,444,144,1.0
1368,444,152,1.0
1368,444,305,1.0
1368,444,302,1.0
1368,444,452,1.0
1369,445,152,1.0
1369,445,305,1.0
1369,445,302,1.0
1369,445,219,1.0
1370,445,152,1.0
1370,445,305,1.0
1370,445,302,1.0
1370,445,411,1.0
1370,445,217,1.0
1371,445,152,1.0
1371,445,305,1.0
1371,445,149,1.0
1371,445,140,1.0
1371,445,219,1.0
1372,446,152,1.0
1372,446,409,1.0
1372,446,389,1.0
1372,446,53,1.0
1372,446,46,1.0
1372,446,317,1.0
1372,446,312,1.0
1372,446,356,1.0
1373,446,89,1.0
1373,446,86,1.0
1373,446,238,1.0
1373,446,275,1.0
1373,446,272,1.0
1373,446,288,1.0
1373,446,312,1.0
1373,446,356,1.0
1374,446,152,1.0
1374,446,409,1.0
1374,446,389,1.0
1374,446,53,1.0
1374,446,46,1.0
1374,446,395,1.0
1374,446,121,1.0
1374,446,128,1.0
1374,446,356,1.0
1375,446,152,1.0
1375,446,409,1.0
1375,446,389,1.0
1375,446,53,1.0
1375,446,46,1.0
1375,446,317,1.0
1375,446,314,1.0
1375,446,355,1.0
1375,446,356,1.0
1376,447,89,1.0
1376,447,86,1.0
1376,447,244,1.0
1377,447,89,1.0
1377,447,61,1.0
1377,447,62,1.0
1378,447,158,1.0
1378,447,241,1.0
1378,447,244,1.0
1379,448,152,1.0
1379,448,409,1.0
1379,448,389,1.0
1379,448,53,1.0
1379,448,46,1.0
1379,448,317,1.0
1379,448,312,1.0
1379,448,356,1.0
1379,448,462,1.0
1380,448,89,1.0
1380,448,86,1.0
1380,448,238,1.0
1380,448,275,1.0
1380,448,272,1.0
1380,448,288,1.0
1380,448,312,1.0
1380,448,356,1.0
1380,448,462,1.0
1381,448,152,1.0
1381,448,409,1.0
1381,448,389,1.0
1381,448,53,1.0
1381,448,46,1.0
1381,448,395,1.0
1381,448,121,1.0
1381,448,128,1.0
1381,448,356,1.0
1381,448,462,1.0
1382,448,152,1.0
1382,448,409,1.0
1382,448,389,1.0
1382,448,53,1.0
1382,448,46,1.0
1382,448,317,1.0
1382,448,314,1.0
1382,448,355,1.0
1382,448,356,1.0
1382,448,462,1.0
1383,449,152,1.0
1383,449,305,1.0
1383,449,149,1.0
1383,449,144,1.0
1383,449,427,1.0
1383,449,434,1.0
1384,449,152,1.0
1384,449,305,1.0
1384,449,149,1.0
1384,449,144,1.0
1384,449,427,1.0
1384,449,185,1.0
1384,449,190,1.0
1385,449,152,1.0
1385,449,445,1.0
1385,449,151,1.0
1385,449,144,1.0
1385,449,427,1.0
1385,449,434,1.0
1386,450,152,1.0
1386,450,305,1.0
1386,450,149,1.0
1386,450,144,1.0
1386,450,427,1.0
1386,450,430,1.0
1387,450,152,1.0
1387,450,445,1.0
1387,450,151,1.0
1387,450,144,1.0
1387,450,427,1.0
1387,450,430,1.0
1388,450,152,1.0
1388,450,305,1.0
1388,450,149,1.0
1388,450,144,1.0
1388,450,427,1.0
1388,450,185,1.0
1388,450,186,1.0
1389,451,152,1.0
1389,451,305,1.0
1389,451,149,1.0
1389,451,144,1.0
1390,451,152,1.0
1390,451,445,1.0
1390,451,151,1.0
1390,451,144,1.0
1391,451,152,1.0
1391,451,305,1.0
1391,451,302,1.0
1391,451,452,1.0
1392,452,152,1.0
1392,452,409,1.0
1393,452,154,1.0
1393,452,382,1.0
1393,452,409,1.0
1394,452,152,1.0
1394,452,445,1.0
1394,452,407,1.0
1395,453,152,1.0
1395,453,305,1.0
1395,453,149,1.0
1395,453,144,1.0
1395,453,427,1.0
1395,453,434,1.0
1395,453,421,1.0
1396,453,152,1.0
1396,453,305,1.0
1396,453,149,1.0
1396,453,144,1.0
1396,453,427,1.0
1396,453,185,1.0
1396,453,190,1.0
1396,453,421,1.0
1397,453,152,1.0
1397,453,445,1.0
1397,453,151,1.0
1397,453,144,1.0
1397,453,427,1.0
1397,453,434,1.0
1397,453,421,1.0
1398,454,156,1.0
1398,454,251,1.0
1399,454,156,1.0
1399,454,1,1.0
1399,454,2,1.0
1400,454,152,1.0
1400,454,403,1.0
1400,454,251,1.0
1401,455,152,1.0
1401,455,409,1.0
1401,455,389,1.0
1401,455,53,1.0
1401,455,46,1.0
1401,455,395,1.0
1401,455,385,1.0
1402,455,89,1.0
1402,455,86,1.0
1402,455,238,1.0
1402,455,275,1.0
1402,455,272,1.0
1402,455,288,1.0
1402,455,119,1.0
1402,455,124,1.0
1403,455,152,1.0
1403,455,409,1.0
1403,455,389,1.0
1403,455,53,1.0
1403,455,50,1.0
1403,455,198,1.0
1403,455,395,1.0
1403,455,385,1.0
1404,455,152,1.0
1404,455,409,1.0
1404,455,389,1.0
1404,455,373,1.0
1404,455,101,1.0
1404,455,102,1.0
1404,455,395,1.0
1404,455,385,1.0
1405,456,89,1.0
1405,456,86,1.0
1405,456,244,1.0
1406,456,89,1.0
1406,456,61,1.0
1406,456,62,1.0
1407,456,158,1.0
1407,456,241,1.0
1407,456,244,1.0
1408,457,89,1.0
1408,457,61,1.0
1409,457,89,1.0
1409,457,86,1.0
1409,457,57,1.0
1410,457,158,1.0
1410,457,59,1.0
1411,458,152,1.0
1411,458,409,1.0
1411,458,389,1.0
1411,458,53,1.0
1411,458,46,1.0
1411,458,395,1.0
1411,458,121,1.0
1411,458,130,1.0
1412,458,89,1.0
1412,458,86,1.0
1412,458,238,1.0
1412,458,275,1.0
1412,458,272,1.0
1412,458,288,1.0
1412,458,119,1.0
1412,458,130,1.0
1413,458,152,1.0
1413,458,409,1.0
1413,458,389,1.0
1413,458,53,1.0
1413,458,46,1.0
1413,458,317,1.0
1413,458,119,1.0
1413,458,130,1.0
1414,458,152,1.0
1414,458,409,1.0
1414,458,389,1.0
1414,458,53,1.0
1414,458,50,1.0
1414,458,198,1.0
1414,458,395,1.0
1414,458,121,1.0
1414,458,130,1.0
1415,459,89,1.0
1415,459,86,1.0
1415,459,238,1.0
1415,459,275,1.0
1416,459,158,1.0
1416,459,241,1.0
1416,459,238,1.0
1416,459,275,1.0
1417,459,158,1.0
1417,459,83,1.0
1417,459,86,1.0
1417,459,238,1.0
1417,459,275,1.0
1418,460,152,1.0
1418,460,305,1.0
1418,460,149,1.0
1418,460,144,1.0
1418,460,427,1.0
1418,460,430,1.0
1419,460,152,1.0
1419,460,445,1.0
1419,460,151,1.0
1419,460,144,1.0
1419,460,427,1.0
1419,460,430,1.0
1420,460,152,1.0
1420,460,305,1.0
1420,460,149,1.0
1420,460,144,1.0
1420,460,427,1.0
1420,460,185,1.0
1420,460,186,1.0
1421,461,152,1.0
1421,461,409,1.0
1421,461,389,1.0
1421,461,373,1.0
1422,461,152,1.0
1422,461,41,1.0
1422,461,36,1.0
1422,461,373,1.0
1423,461,152,1.0
1423,461,409,1.0
1423,461,35,1.0
1423,461,36,1.0
1423,461,373,1.0
1424,462,152,1.0
1424,462,305,1.0
1424,462,302,1.0
1425,462,152,1.0
1425,462,305,1.0
1425,462,149,1.0
1425,462,140,1.0
1426,462,152,1.0
1426,462,445,1.0
1426,462,151,1.0
1426,462,140,1.0
1427,463,156,1.0
1427,463,1,1.0
1428,463,152,1.0
1428,463,403,1.0
1428,463,1,1.0
1429,463,160,1.0
1429,463,7,1.0
1430,464,152,1.0
1430,464,409,1.0
1430,464,389,1.0
1430,464,53,1.0
1430,464,46,1.0
1430,464,317,1.0
1430,464,312,1.0
1430,464,356,1.0
1430,464,181,1.0
1431,464,89,1.0
1431,464,86,1.0
1431,464,238,1.0
1431,464,275,1.0
1431,464,272,1.0
1431,464,290,1.0
1431,464,255,1.0
1431,464,179,1.0
1432,464,89,1.0
1432,464,86,1.0
1432,464,238,1.0
1432,464,443,1.0
1432,464,283,1.0
1432,464,290,1.0
1432,464,255,1.0
1432,464,179,1.0
1433,464,158,1.0
1433,464,241,1.0
1433,464,238,1.0
1433,464,443,1.0
1433,464,283,1.0
1433,464,290,1.0
1433,464,255,1.0
1433,464,179,1.0
1434,465,152,1.0
1434,465,409,1.0
1434,465,389,1.0
1434,465,53,1.0
1434,465,46,1.0
1434,465,317,1.0
1434,465,312,1.0
1434,465,356,1.0
1434,465,462,1.0
1435,465,89,1.0
1435,465,86,1.0
1435,465,238,1.0
1435,465,275,1.0
1435,465,272,1.0
1435,465,288,1.0
1435,465,312,1.0
1435,465,356,1.0
1435,465,462,1.0
1436,465,152,1.0
1436,465,409,1.0
1436,465,389,1.0
1436,465,53,1.0
1436,465,46,1.0
1436,465,395,1.0
1436,465,121,1.0
1436,465,128,1.0
1436,465,356,1.0
1436,465,462,1.0
1437,465,152,1.0
1437,465,409,1.0
1437,465,389,1.0
1437,465,53,1.0
1437,465,46,1.0
1437,465,317,1.0
1437,465,314,1.0
1437,465,355,1.0
1437,465,356,1.0
1437,465,462,1.0
1438,466,152,1.0
1438,466,305,1.0
1438,466,149,1.0
1438,466,144,1.0
1438,466,427,1.0
1438,466,434,1.0
1438,466,421,1.0
1439,466,152,1.0
1439,466,305,1.0
1439,466,149,1.0
1439,466,144,1.0
1439,466,427,1.0
1439,466,185,1.0
1439,466,190,1.0
1439,466,421,1.0
1440,466,152,1.0
1440,466,445,1.0
1440,466,151,1.0
1440,466,144,1.0
1440,466,427,1.0
1440,466,434,1.0
1440,466,421,1.0
1441,467,89,1.0
1441,467,86,1.0
1441,467,244,1.0
1442,467,89,1.0
1442,467,61,1.0
1442,467,62,1.0
1443,467,158,1.0
1443,467,241,1.0
1443,467,244,1.0
1444,468,152,1.0
1444,468,409,1.0
1444,468,389,1.0
1444,468,53,1.0
1444,468,50,1.0
1445,468,152,1.0
1445,468,409,1.0
1445,468,389,1.0
1445,468,373,1.0
1445,468,195,1.0
1446,468,152,1.0
1446,468,41,1.0
1446,468,36,1.0
1446,468,53,1.0
1446,468,50,1.0
1447,469,152,1.0
1447,469,409,1.0
1447,469,389,1.0
1447,469,53,1.0
1447,469,46,1.0
1447,469,317,1.0
1447,469,312,1.0
1447,469,356,1.0
1448,469,89,1.0
1448,469,86,1.0
1448,469,238,1.0
1448,469,275,1.0
1448,469,272,1.0
1448,469,288,1.0
1448,469,312,1.0
1448,469,356,1.0
1449,469,152,1.0
1449,469,409,1.0
1449,469,389,1.0
1449,469,53,1.0
1449,469,46,1.0
1449,469,395,1.0
1449,469,121,1.0
1449,469,128,1.0
1449,469,356,1.0
1450,469,152,1.0
1450,469,409,1.0
1450,469,389,1.0
1450,469,53,1.0
1450,469,46,1.0
1450,469,317,1.0
1450,469,314,1.0
1450,469,355,1.0
1450,469,356,1.0
1452,471,152,1.0
1452,471,305,1.0
1452,471,149,1.0
1452,471,144,1.0
1452,471,427,1.0
1452,471,428,1.0
1453,471,152,1.0
1453,471,445,1.0
1453,471,151,1.0
1453,471,144,1.0
1453,471,427,1.0
1453,471,428,1.0
1454,471,152,1.0
1454,471,305,1.0
1454,471,149,1.0
1454,471,144,1.0
1454,471,427,1.0
1454,471,185,1.0
1454,471,188,1.0
1456,473,362,1.0
1456,473,405,1.0
1456,473,157,1.0
1456,473,158,1.0
1457,473,358,1.0
1457,473,303,1.0
1457,473,304,1.0
1457,473,153,1.0
1457,473,158,1.0
1458,473,358,1.0
1458,473,303,1.0
1458,473,304,1.0
1458,473,383,1.0
1458,473,381,1.0
1459,474,358,1.0
1459,474,452,1.0
1460,474,147,1.0
1460,474,144,1.0
1461,474,360,1.0
1461,474,412,1.0
1462,475,362,1.0
1462,475,405,1.0
1462,475,157,1.0
1462,475,158,1.0
1463,475,358,1.0
1463,475,303,1.0
1463,475,304,1.0
1463,475,153,1.0
1463,475,158,1.0
1464,475,358,1.0
1464,475,303,1.0
1464,475,304,1.0
1464,475,383,1.0
1464,475,381,1.0
1465,476,358,1.0
1465,476,219,1.0
1466,476,360,1.0
1466,476,217,1.0
1467,476,358,1.0
1467,476,411,1.0
1467,476,217,1.0
1468,477,358,1.0
1468,477,452,1.0
1468,477,427,1.0
1468,477,434,1.0
1468,477,421,1.0
1469,477,358,1.0
1469,477,452,1.0
1469,477,427,1.0
1469,477,185,1.0
1469,477,190,1.0
1469,477,421,1.0
1470,477,147,1.0
1470,477,144,1.0
1470,477,427,1.0
1470,477,434,1.0
1470,477,421,1.0
1471,478,358,1.0
1471,478,452,1.0
1471,478,427,1.0
1471,478,434,1.0
1472,478,358,1.0
1472,478,452,1.0
1472,478,427,1.0
1472,478,185,1.0
1472,478,190,1.0
1473,478,147,1.0
1473,478,144,1.0
1473,478,427,1.0
1473,478,434,1.0
1474,479,362,1.0
1474,479,405,1.0
1474,479,157,1.0
1475,479,358,1.0
1475,479,303,1.0
1475,479,304,1.0
1475,479,153,1.0
1476,479,147,1.0
1476,479,148,1.0
1476,479,304,1.0
1476,479,153,1.0
1477,480,293,1.0
1478,480,358,1.0
1478,480,295,1.0
1479,480,360,1.0
1479,480,297,1.0
1480,481,358,1.0
1480,481,303,1.0
1480,481,33,1.0
1480,481,36,1.0
1480,481,53,1.0
1480,481,46,1.0
1480,481,395,1.0
1480,481,121,1.0
1481,481,358,1.0
1481,481,452,1.0
1481,481,427,1.0
1481,481,428,1.0
1481,481,11,1.0
1481,481,12,1.0
1481,481,165,1.0
1481,481,170,1.0
1481,481,125,1.0
1482,481,147,1.0
1482,481,148,1.0
1482,481,33,1.0
1482,481,36,1.0
1482,481,53,1.0
1482,481,46,1.0
1482,481,395,1.0
1482,481,121,1.0
1483,481,358,1.0
1483,481,303,1.0
1483,481,300,1.0
1483,481,389,1.0
1483,481,53,1.0
1483,481,46,1.0
1483,481,395,1.0
1483,481,121,1.0
1484,482,358,1.0
1484,482,303,1.0
1484,482,33,1.0
1484,482,36,1.0
1484,482,53,1.0
1484,482,46,1.0
1484,482,395,1.0
1484,482,121,1.0
1484,482,132,1.0
1485,482,358,1.0
1485,482,452,1.0
1485,482,427,1.0
1485,482,428,1.0
1485,482,11,1.0
1485,482,12,1.0
1485,482,165,1.0
1485,482,172,1.0
1485,482,322,1.0
1486,482,147,1.0
1486,482,148,1.0
1486,482,33,1.0
1486,482,36,1.0
1486,482,53,1.0
1486,482,46,1.0
1486,482,395,1.0
1486,482,121,1.0
1486,482,132,1.0
1487,482,358,1.0
1487,482,303,1.0
1487,482,300,1.0
1487,482,389,1.0
1487,482,53,1.0
1487,482,46,1.0
1487,482,395,1.0
1487,482,121,1.0
1487,482,132,1.0
1488,483,358,1.0
1488,483,452,1.0
1488,483,427,1.0
1488,483,428,1.0
1489,483,358,1.0
1489,483,452,1.0
1489,483,427,1.0
1489,483,185,1.0
1489,483,188,1.0
1490,483,147,1.0
1490,483,144,1.0
1490,483,427,1.0
1490,483,428,1.0
1491,484,81,1.0
1492,484,362,1.0
1492,484,77,1.0
1493,484,362,1.0
1493,484,225,1.0
1493,484,75,1.0
1494,485,358,1.0
1494,485,303,1.0
1494,485,33,1.0
1494,485,36,1.0
1494,485,53,1.0
1494,485,50,1.0
1494,485,204,1.0
1495,485,358,1.0
1495,485,303,1.0
1495,485,300,1.0
1495,485,389,1.0
1495,485,53,1.0
1495,485,50,1.0
1495,485,204,1.0
1496,485,147,1.0
1496,485,148,1.0
1496,485,33,1.0
1496,485,36,1.0
1496,485,53,1.0
1496,485,50,1.0
1496,485,204,1.0
1497,485,358,1.0
1497,485,303,1.0
1497,485,33,1.0
1497,485,36,1.0
1497,485,213,1.0
1497,485,206,1.0
1497,485,308,1.0
1498,486,358,1.0
1498,486,303,1.0
1498,486,33,1.0
1498,486,36,1.0
1498,486,213,1.0
1499,486,358,1.0
1499,486,303,1.0
1499,486,300,1.0
1499,486,389,1.0
1499,486,213,1.0
1500,486,147,1.0
1500,486,148,1.0
1500,486,33,1.0
1500,486,36,1.0
1500,486,213,1.0
1501,487,358,1.0
1501,487,452,1.0
1501,487,427,1.0
1501,487,428,1.0
1501,487,365,1.0
1502,487,358,1.0
1502,487,452,1.0
1502,487,427,1.0
1502,487,185,1.0
1502,487,188,1.0
1502,487,365,1.0
1503,487,147,1.0
1503,487,144,1.0
1503,487,427,1.0
1503,487,428,1.0
1503,487,365,1.0
1504,488,358,1.0
1504,488,303,1.0
1504,488,300,1.0
1505,488,147,1.0
1505,488,148,1.0
1505,488,300,1.0
1506,488,147,1.0
1506,488,150,1.0
1506,488,407,1.0
1507,489,358,1.0
1507,489,452,1.0
1507,489,427,1.0
1508,489,147,1.0
1508,489,144,1.0
1508,489,427,1.0
1509,489,360,1.0
1509,489,412,1.0
1509,489,427,1.0
1510,490,147,1.0
1511,490,358,1.0
1511,490,141,1.0
1512,490,360,1.0
1512,490,143,1.0
1513,491,81,1.0
1513,491,78,1.0
1514,491,362,1.0
1514,491,77,1.0
1514,491,78,1.0
1515,491,362,1.0
1515,491,225,1.0
1515,491,226,1.0
1516,492,358,1.0
1516,492,452,1.0
1516,492,427,1.0
1516,492,428,1.0
1516,492,11,1.0
1516,492,16,1.0
1516,492,114,1.0
1517,492,358,1.0
1517,492,452,1.0
1517,492,427,1.0
1517,492,428,1.0
1517,492,11,1.0
1517,492,12,1.0
1517,492,264,1.0
1518,492,358,1.0
1518,492,452,1.0
1518,492,427,1.0
1518,492,185,1.0
1518,492,188,1.0
1518,492,11,1.0
1518,492,16,1.0
1518,492,114,1.0
1519,493,362,1.0
1520,493,81,1.0
1520,493,76,1.0
1521,493,81,1.0
1521,493,74,1.0
1521,493,224,1.0
1522,494,358,1.0
1522,494,452,1.0
1522,494,427,1.0
1522,494,428,1.0
1522,494,11,1.0
1522,494,14,1.0
1523,494,358,1.0
1523,494,452,1.0
1523,494,427,1.0
1523,494,185,1.0
1523,494,188,1.0
1523,494,11,1.0
1523,494,14,1.0
1524,494,358,1.0
1524,494,452,1.0
1524,494,427,1.0
1524,494,430,1.0
1524,494,23,1.0
1524,494,14,1.0
1525,495,358,1.0
1525,495,452,1.0
1525,495,427,1.0
1525,495,428,1.0
1525,495,11,1.0
1525,495,12,1.0
1525,495,266,1.0
1526,495,358,1.0
1526,495,452,1.0
1526,495,427,1.0
1526,495,428,1.0
1526,495,11,1.0
1526,495,14,1.0
1526,495,329,1.0
1527,495,358,1.0
1527,495,452,1.0
1527,495,427,1.0
1527,495,185,1.0
1527,495,188,1.0
1527,495,11,1.0
1527,495,12,1.0
1527,495,266,1.0
1528,496,147,1.0
1529,496,358,1.0
1529,496,141,1.0
1530,496,360,1.0
1530,496,143,1.0
1531,497,362,1.0
1531,497,405,1.0
1531,497,157,1.0
1531,497,158,1.0
1532,497,358,1.0
1532,497,303,1.0
1532,497,304,1.0
1532,497,153,1.0
1532,497,158,1.0
1533,497,358,1.0
1533,497,303,1.0
1533,497,304,1.0
1533,497,383,1.0
1533,497,381,1.0
1534,498,358,1.0
1534,498,303,1.0
1534,498,33,1.0
1534,498,36,1.0
1534,498,53,1.0
1534,498,46,1.0
1534,498,317,1.0
1534,498,312,1.0
1535,498,358,1.0
1535,498,452,1.0
1535,498,427,1.0
1535,498,428,1.0
1535,498,11,1.0
1535,498,12,1.0
1535,498,165,1.0
1535,498,170,1.0
1535,498,377,1.0
1535,498,351,1.0
1536,498,147,1.0
1536,498,148,1.0
1536,498,33,1.0
1536,498,36,1.0
1536,498,53,1.0
1536,498,46,1.0
1536,498,317,1.0
1536,498,312,1.0
1537,498,358,1.0
1537,498,303,1.0
1537,498,300,1.0
1537,498,389,1.0
1537,498,53,1.0
1537,498,46,1.0
1537,498,317,1.0
1537,498,312,1.0
1538,499,362,1.0
1538,499,225,1.0
1539,499,81,1.0
1539,499,74,1.0
1540,499,362,1.0
1540,499,77,1.0
1540,499,74,1.0
1541,500,358,1.0
1541,500,303,1.0
1541,500,33,1.0
1541,500,36,1.0
1541,500,213,1.0
1541,500,206,1.0
1542,500,358,1.0
1542,500,303,1.0
1542,500,300,1.0
1542,500,389,1.0
1542,500,213,1.0
1542,500,206,1.0
1543,500,147,1.0
1543,500,148,1.0
1543,500,33,1.0
1543,500,36,1.0
1543,500,213,1.0
1543,500,206,1.0
1544,501,358,1.0
1544,501,452,1.0
1544,501,427,1.0
1544,501,428,1.0
1544,501,365,1.0
1545,501,358,1.0
1545,501,452,1.0
1545,501,427,1.0
1545,501,185,1.0
1545,501,188,1.0
1545,501,365,1.0
1546,501,147,1.0
1546,501,144,1.0
1546,501,427,1.0
1546,501,428,1.0
1546,501,365,1.0
1547,502,358,1.0
1547,502,303,1.0
1547,502,33,1.0
1547,502,36,1.0
1547,502,53,1.0
1547,502,50,1.0
1547,502,204,1.0
1547,502,285,1.0
1547,502,290,1.0
1547,502,343,1.0
1548,502,362,1.0
1548,502,405,1.0
1548,502,157,1.0
1548,502,89,1.0
1548,502,86,1.0
1548,502,238,1.0
1548,502,275,1.0
1548,502,272,1.0
1548,502,290,1.0
1548,502,343,1.0
1549,502,358,1.0
1549,502,303,1.0
1549,502,33,1.0
1549,502,36,1.0
1549,502,373,1.0
1549,502,101,1.0
1549,502,104,1.0
1549,502,283,1.0
1549,502,290,1.0
1549,502,343,1.0
1550,502,358,1.0
1550,502,303,1.0
1550,502,33,1.0
1550,502,36,1.0
1550,502,53,1.0
1550,502,48,1.0
1550,502,287,1.0
1550,502,290,1.0
1550,502,343,1.0
1551,503,358,1.0
1551,503,452,1.0
1552,503,147,1.0
1552,503,144,1.0
1553,503,360,1.0
1553,503,412,1.0
1554,504,358,1.0
1554,504,219,1.0
1555,504,360,1.0
1555,504,217,1.0
1556,504,358,1.0
1556,504,411,1.0
1556,504,217,1.0
1557,505,358,1.0
1557,505,303,1.0
1557,505,33,1.0
1557,505,36,1.0
1557,505,53,1.0
1557,505,46,1.0
1557,505,317,1.0
1557,505,312,1.0
1557,505,356,1.0
1558,505,358,1.0
1558,505,452,1.0
1558,505,427,1.0
1558,505,428,1.0
1558,505,11,1.0
1558,505,12,1.0
1558,505,165,1.0
1558,505,172,1.0
1558,505,322,1.0
1558,505,454,1.0
1559,505,147,1.0
1559,505,148,1.0
1559,505,33,1.0
1559,505,36,1.0
1559,505,53,1.0
1559,505,46,1.0
1559,505,317,1.0
1559,505,312,1.0
1559,505,356,1.0
1560,505,358,1.0
1560,505,303,1.0
1560,505,300,1.0
1560,505,389,1.0
1560,505,53,1.0
1560,505,46,1.0
1560,505,317,1.0
1560,505,312,1.0
1560,505,356,1.0
1561,506,362,1.0
1561,506,405,1.0
1561,506,157,1.0
1561,506,89,1.0
1561,506,86,1.0
1561,506,244,1.0
1562,506,358,1.0
1562,506,303,1.0
1562,506,304,1.0
1562,506,383,1.0
1562,506,85,1.0
1562,506,86,1.0
1562,506,244,1.0
1563,506,362,1.0
1563,506,405,1.0
1563,506,157,1.0
1563,506,89,1.0
1563,506,61,1.0
1563,506,62,1.0
1564,507,358,1.0
